time,Q_total,dp_series,eva1.Qb_flow,eva1.T,eva1.U,eva1.level,eva1.m,eva1.p,eva2.Qb_flow,eva2.T,eva2.U,eva2.level,eva2.m,eva2.p,liquidFraction1,liquidFraction2,m_feed,m_out,m_series,massChange1,massChange2,r_energy1,r_energy2,r_energyTotal,r_mass1,r_mass2,r_massTotal,r_seriesEnergy,r_seriesMass
254.4,1800,102.0752338581033,1000,285.0539867887101,1249950.264699034,0.04999353005184478,24.98359903836239,1393.964594412379,800,283.9069803173622,1126100.301193569,0.04982689558571977,24.90331720222715,1291.889360554275,0.4999353005184478,0.4982689558571977,0.0004,0.0007351148844342023,0.0004083009354324131,-0.003049232069262331,-0.08628539813661718,-7.73070496506989e-11,4.074536263942719e-10,3.492459654808044e-10,1.360023205165817e-15,-6.75848266240564e-15,-5.342948306008566e-15,0,0
256.8,1800,102.0538777255861,1000,285.0535806549105,1249906.712755158,0.04999348811637581,24.98357921881376,1393.92723095803,800,283.9067942779966,1126045.432322897,0.0498253254107459,24.90253290006174,1291.873353232444,0.4999348811637581,0.498253254107459,0.0004,0.0007349868258595525,0.0004082155109023442,-0.003069051617885066,-0.08706970030202754,-1.327862264588475e-10,7.166818249970675e-10,6.075424607843161e-10,-3.554014721407484e-15,1.013078509970455e-15,-2.470246229790973e-15,0,0
259.2,1800,102.0327600109197,1000,285.0531793379172,1249863.675846104,0.04999344661596011,24.98355960313798,1393.890311505186,800,283.9066106259625,1125990.818713619,0.0498237554504842,24.90174869938562,1291.857551494266,0.4999344661596011,0.4982375545048419,0.0004,0.0007348604119541305,0.0004081310400436787,-0.003088667293670966,-0.08785390097814982,-2.66481947619468e-10,6.693881005048752e-10,1.855369191616774e-10,-2.720046410331634e-15,-8.285039321265231e-15,-1.092181900474998e-14,0,0
261.6,1800,102.0118790530162,1000,285.0527827838882,1249821.148213575,0.04999340554573173,24.98354018905595,1393.853831069832,800,283.9064293227173,1125936.456240539,0.04982218570146685,24.90096459855993,1291.841952016816,0.4999340554573173,0.4982218570146685,0.0004,0.0007347356161345269,0.0004080475162120647,-0.003108081375696514,-0.08863800180383663,-1.2732925824821e-10,7.439666660502553e-10,4.001776687800884e-10,-4.303415263029464e-15,-2.081668171172169e-15,-6.328271240363392e-15,0,0
264,1800,101.9912331080618,1000,285.0523909392894,1249779.124132086,0.04999336490085245,24.98352097430159,1393.817784697,800,283.9062503310131,1125882.340917062,0.04982061616034231,24.90018059600076,1291.826551588938,0.4999336490085244,0.4982061616034231,0.0004,0.0007346124127115072,0.0004079649324322472,-0.003127296130060131,-0.08942200436301206,7.185008144006133e-11,4.474713932722807e-10,2.983142621815205e-10,-4.358926414260722e-15,-2.67841304690819e-15,-6.966649479522857e-15,0,0
266.4,1800,101.9708203913274,1000,285.0520037510205,1249737.59792266,0.04999332467652345,24.98350195662718,1393.782167472501,800,283.9060736145505,1125828.468857878,0.04981904682384405,24.89939669016439,1291.811347081174,0.4999332467652345,0.4981904682384405,0.0004,0.0007344907766493924,0.0004078832815653095,-0.00314631380447139,-0.09020591019938351,4.547473508864641e-11,4.547473508864641e-10,5.129550117999315e-10,-3.605189063948799e-15,-6.772360450213455e-15,-1.033895191682177e-14,0,0
268.8,1800,101.9506390809179,1000,285.0516211664211,1249696.563953487,0.04999328486798577,24.98348313380366,1393.746974523453,800,283.9058991379388,1125774.836274873,0.0498174776887873,24.8986128795457,1291.796335442535,0.4999328486798577,0.498174776887873,0.0004,0.0007343706835402808,0.0004078025563236715,-0.003165136627984566,-0.09098972081807233,-1.928128767758608e-10,4.5656634029001e-10,5.165929906070232e-10,-2.722648495545599e-15,3.538835890992686e-15,8.604228440844963e-16,0,0
271.2,1800,101.9306872913296,1000,285.0512431331832,1249656.016630319,0.04999324547051219,24.98346450361684,1393.712201010032,800,283.9057268669094,1125721.439499679,0.04981590875208765,24.89782916268704,1291.781513718702,0.4999324547051219,0.4981590875208765,0.0004,0.0007342521097496173,0.0004077227491653184,-0.003183766814810696,-0.09177343767673563,-1.39152689371258e-10,3.983586793765426e-10,5.129550117999315e-10,-7.799750428860719e-15,2.095545958979983e-15,-5.648259637780484e-15,0,0
273.6,1800,101.9109631209958,1000,285.050869599493,1249615.950411859,0.04999320647942038,24.98344606387345,1393.677842138706,800,283.9055567679153,1125668.274941296,0.04981434001072585,24.89704553816149,1291.76687901771,0.4999320647942038,0.4981434001072585,0.0004,0.000734135032141683,0.0004076438524839832,-0.003202206558196252,-0.09255706220228177,-1.764419721439481e-10,5.220499588176608e-10,5.966285243630409e-10,-1.00149923076831e-14,1.387778780781446e-15,-8.56259507742152e-15,0,0
276,1800,101.8914646306334,1000,285.0505005139569,1249576.359801892,0.04999316789006607,24.98342781239808,1393.643893155376,800,283.9053888083047,1125615.339104338,0.04981277146176286,24.89626200458007,1291.752428524743,0.4999316789006606,0.4981277146176286,0.0004,0.000734019428197942,0.0004075658585225337,-0.003220458033563744,-0.09334059578369747,-1.90084392670542e-10,3.383320290595293e-10,1.709850039333105e-10,-6.209009001389987e-15,-6.106226635438361e-15,-1.225408663430017e-14,0,0
278.4,1800,101.8721898380991,1000,285.0501358255822,1249537.239346895,0.04999312969784103,24.98340974703218,1393.610349343472,800,283.9052229563576,1125562.62859301,0.04981120310234327,24.89547856059335,1291.738159505373,0.4999312969784102,0.4981120310234327,0.0004,0.000733905276042984,0.0004074887593523963,-0.003238523399467397,-0.09412403977042416,-2.673914423212409e-10,5.238689482212067e-10,2.764863893389702e-10,-8.57603918436034e-15,-1.429412144204889e-15,-9.936496070395151e-15,0,0
280.8,1800,101.8531367558487,1000,285.0497754838862,1249498.583648079,0.04999309189818342,24.98339186563886,1393.577206034034,800,283.9050591809686,1125510.140077292,0.04980963492966702,24.89469520487794,1291.724069278185,0.4999309189818342,0.4980963492966702,0.0004,0.0007337925542254797,0.0004074125470233948,-0.003256404792782774,-0.09490739548582994,1.091393642127514e-11,5.584297468885779e-10,8.221832104027271e-10,-7.235965299168257e-15,-4.662936703425657e-15,-1.18099974244501e-14,0,0
283.2,1800,101.8343033662145,1000,285.0494194388142,1249460.387352409,0.04999305448657008,24.98337416609935,1393.544458598247,800,283.9048974518468,1125457.870314249,0.04980806694100702,24.89391193614508,1291.710155232033,0.4999305448657008,0.4980806694100702,0.0004,0.0007336812418562621,0.000407337213464858,-0.00327410433230213,-0.09569066421868655,-7.639755494892597e-11,4.729372449219227e-10,4.147295840084553e-10,-7.373008453770424e-15,6.938893903907228e-17,-7.230327447871332e-15,0,0
285.6,1800,101.8156876278367,1000,285.0490676407543,1249422.645154244,0.04999301745851793,24.98335664631358,1393.512102448618,800,283.9047377394551,1125405.816141486,0.04980649913370394,24.89312875313793,1291.696414820781,0.4999301745851793,0.4980649913370394,0.0004,0.000733571318566248,0.0004072627505113469,-0.003291624118066494,-0.09647384722583752,-1.173248165287077e-10,4.711182555183768e-10,3.747118171304464e-10,-1.189413151303498e-14,-9.103828801926284e-15,-2.09277040141842e-14,0,0
288,1800,101.7972874974719,1000,285.0487200405992,1249385.3518019,0.0499929808095894,24.9833393042029,1393.480133044765,800,283.9045800148239,1125353.974457498,0.04980493150514965,24.89234565462387,1291.682845547293,0.499929808095894,0.4980493150514965,0.0004,0.000733462764378346,0.0004071891499898874,-0.003308966228750876,-0.0972569457399004,-3.446984919719398e-10,5.893525667488575e-10,2.91038304567337e-11,-6.482661629725328e-15,-2.206568261442499e-15,-8.604228440844963e-15,0,0
290.4,1800,101.7791009078114,1000,285.0483765896722,1249348.5020898,0.04999294453538614,24.98332213770682,1393.448545886561,800,283.9044242497305,1125302.342240385,0.04980336405280279,24.89156263940182,1291.66944497875,0.4999294453538614,0.4980336405280279,0.0004,0.0007333555598299972,0.0004071164036312457,-0.003326132724822628,-0.09803996096195533,-4.474713932722807e-10,3.528839442878962e-10,-8.003553375601768e-11,-9.036174586363188e-15,-6.578071420904053e-15,-1.557087792036782e-14,0,0
292.8,1800,101.7611257850538,1000,285.0480372397762,1249312.090863621,0.04999290863155294,24.98330514478521,1393.417336518577,800,283.904270416544,1125250.91653182,0.04980179677417544,24.89077970629598,1291.656210733524,0.4999290863155293,0.4980179677417544,0.0004,0.0007332496858681898,0.0004070445031402151,-0.003343125646441791,-0.09882289406779421,-1.164153218269348e-10,4.547473508864641e-10,5.857145879417658e-10,-1.034892657680864e-14,4.163336342344337e-16,-9.867107131356079e-15,0,0
295.2,1800,101.7433600541697,1000,285.0477019432032,1249276.113021505,0.04999287309377899,24.98328832341863,1393.386500531049,800,283.9041184881779,1125199.694431576,0.04980022966682855,24.88999685415359,1291.64314047688,0.4999287309377899,0.4980022966682854,0.0004,0.0007331451238150385,0.0004069734402166787,-0.003359947013017006,-0.09960574621018381,-2.901288098655641e-10,4.69299266114831e-10,1.964508555829525e-10,-9.257785510419225e-15,-8.881784197001252e-16,-1.00752739484733e-14,0,0
297.6,1800,101.7258016222274,1000,285.04737065268,1249240.56350802,0.04999283791779284,24.98327167160605,1393.356033554784,800,283.9039684382238,1125148.673111926,0.04979866272838389,24.88921408185068,1291.630231932556,0.4999283791779284,0.4979866272838389,0.0004,0.0007330418554604512,0.0004069032064889097,-0.003376598825596488,-0.1003885185130891,-2.301021595485508e-10,6.96672941558063e-10,4.874891601502895e-10,-1.075918867887715e-14,-5.23192600354605e-15,-1.594557819117881e-14,0,0
300,1800,101.7084484044046,1000,285.0470433214413,1249205.437321995,0.04999280309936882,24.98325518736791,1393.325931267864,800,283.9038202407264,1125097.849793781,0.04979709595650411,24.88843138828262,1291.617482863459,0.4999280309936882,0.4979709595650411,0.0004,0.0007329398629076731,0.0004068337936176185,-0.003393083063741642,-0.1011712120811517,-2.219167072325945e-10,6.639311322942376e-10,4.583853296935558e-10,-6.752844811108716e-15,-1.1518563880486e-15,-7.799316747991725e-15,0,0
302.4,1800,101.6912983122061,1000,285.0467199031873,1249170.729512246,0.04999276863432352,24.98323886874439,1393.296189391793,800,283.9036738702771,1125047.221756421,0.04979552934890099,24.8876487723679,1291.604891079587,0.4999276863432351,0.4979552934890099,0.0004,0.0007328391286366932,0.0004067651932488243,-0.00340940168725723,-0.1019538279958674,-3.783497959375381e-10,5.893525667488575e-10,-3.637978807091713e-12,-1.086500681091174e-14,-3.996802888650564e-15,-1.480759959093803e-14,0,0
304.8,1800,101.6743492505639,1000,285.0464003520724,1249136.435176055,0.04999273451851464,24.98322271379491,1393.266803690384,800,283.9035293020332,1124996.786339764,0.04979396290333717,24.88686623304914,1291.59245443982,0.4999273451851464,0.4979396290333717,0.0004,0.0007327396355185628,0.0004066973970022554,-0.003425556636742044,-0.102736367314634,-1.882654032669961e-10,2.255546860396862e-10,-1.782609615474939e-10,-7.94850296692573e-15,-5.301314942585122e-15,-1.318389841742373e-14,0,0
307.2,1800,101.6575991354339,1000,285.0460846227508,1249102.549464197,0.04999270074784493,24.9832067206,1393.237769973988,800,283.9033865115642,1124946.540927827,0.0497923966176124,24.88608376928643,1291.580170838554,0.4999270074784493,0.497923966176124,0.0004,0.0007326413667084307,0.0004066303965417355,-0.003441549831649127,-0.1035188310773449,-8.549250196665525e-11,3.03771230392158e-10,4.729372449219227e-10,-5.948366799124472e-15,-7.008282842946301e-15,-1.290634266126744e-14,0,0
309.6,1800,101.6410458825937,1000,285.0457726703389,1249069.067576927,0.04999266731825908,24.9831908872598,1393.209084095993,800,283.9032454749404,1124896.482958147,0.04979083048957138,24.88530138006114,1291.568038213399,0.4999266731825908,0.4979083048957138,0.0004,0.0007325443057071934,0.000406564183530375,-0.00345738317184896,-0.1043012203026308,4.18367562815547e-11,6.83940015733242e-10,9.749783203005791e-10,-1.068329452680317e-14,4.996003610813204e-16,-1.013078509970455e-14,0,0
312,1800,101.6246874096989,1000,285.0454644504163,1249035.984764051,0.04999263422574365,24.98317521189406,1393.180741952932,800,283.9031061687099,1124846.609919515,0.0497892645171019,24.88451906437497,1291.556054543233,0.4999263422574364,0.497892645171019,0.0004,0.0007324484363458668,0.0004064987496387957,-0.003473058537583285,-0.105083535988804,-1.973603502847254e-10,8.731149137020111e-10,4.620233085006475e-10,-7.055554057666669e-15,-7.605027718682322e-15,-1.458555498601299e-14,0,0
314.4,1800,101.6085216467554,1000,285.045159919052,1249003.296327648,0.04999260146632939,24.98315969264321,1393.152739486774,800,283.9029685698048,1124796.919341787,0.04978769869812628,24.88373682124596,1291.544217840019,0.4999260146632939,0.4978769869812628,0.0004,0.0007323537427201481,0.0004064340865870217,-0.003488577788438363,-0.1058657791178135,-3.128661774098873e-10,5.475158104673028e-10,2.510205376893282e-10,-1.060740037472918e-14,-3.858025010572419e-15,-1.439126595670359e-14,0,0
316.8,1800,101.5925465265118,1000,285.04485903277,1248970.997618595,0.04999256903608836,24.98314432766699,1393.125072681946,800,283.9028326556177,1124747.40880415,0.04978613303060823,24.88295464971171,1291.532526155435,0.4999256903608835,0.4978613303060823,0.0004,0.0007322602092434772,0.0004063701861060472,-0.003503942764659485,-0.1066479506520572,-1.864464138634503e-10,8.767528925091028e-10,9.385985322296619e-10,-6.987032480365585e-15,1.679212324745549e-15,-5.218048215738236e-15,0,0
319.2,1800,101.5767599905971,1000,285.0445617485642,1248939.084037978,0.04999253693113499,24.983129115145,1393.097737566492,800,283.9026984039426,1124698.075928728,0.0497845675125476,24.88217254882689,1291.520977575895,0.4999253693113498,0.497845675125476,0.0004,0.0007321678206071574,0.0004063070399623884,-0.003519155286642928,-0.1074300515368805,-6.002665031701326e-11,4.729372449219227e-10,4.292814992368221e-10,-2.84147705365001e-15,-3.594347042223944e-15,-6.356026815979021e-15,0,0
321.6,1800,101.561159993576,1000,285.0442680239036,1248907.551037697,0.04999250514762664,24.98311405327697,1393.070730212637,800,283.9025657929374,1124648.918376605,0.04978300214197703,24.88139051766165,1291.509570219061,0.4999250514762664,0.4978300214197703,0.0004,0.0007320765617524902,0.0004062446399743039,-0.003534217154676611,-0.1082120827021242,-1.382431946694851e-10,6.912159733474255e-10,3.383320290595293e-10,-7.262419832176903e-15,-3.733124920302089e-15,-1.090794121694216e-14,0,0
324,1800,101.5457444946433,1000,285.043977816705,1248876.394117574,0.0499924736817613,24.98309914028158,1393.044046734306,800,283.9024348011881,1124599.933854745,0.04978143691696764,24.88060855530434,1291.498302239663,0.499924736817613,0.4978143691696764,0.0004,0.0007319864179173055,0.000406182977978573,-0.003549130150066304,-0.1089940450594327,-3.183231456205249e-10,8.803908713161945e-10,8.11269273981452e-10,-9.612536461256482e-15,-5.634381849972669e-15,-1.518229986174902e-14,0,0
326.4,1800,101.5305114685241,1000,285.0436910853588,1248845.608828016,0.0499924425297797,24.98308437439755,1393.01768328935,800,283.9023054076108,1124551.120105411,0.04977987183562027,24.87982666085736,1291.487171820826,0.499924425297797,0.4977987183562027,0.0004,0.0007318973745666098,0.0004061220458740963,-0.003563896034101788,-0.1097759395064095,-5.184119800105691e-11,6.275513442233205e-10,5.966285243630409e-10,-4.841613221451269e-15,-1.290634266126744e-15,-6.050715484207103e-15,0,0
328.8,1800,101.5154589015083,1000,285.0434077887115,1248815.190768386,0.04999241168796385,24.98306975388293,1392.991636078059,800,283.9021775914787,1124502.474909231,0.04977830689606803,24.87904483343834,1291.47617717655,0.4999241168796384,0.4977830689606803,0.0004,0.0007318094174124035,0.0004060618356060331,-0.003578516548717658,-0.1105577669254352,-5.093170329928398e-11,7.366907084360719e-10,7.09405867382884e-10,-7.252011491321042e-15,1.165734175856414e-15,-6.022959908591474e-15,0,0
331.2,1800,101.5005847885707,1000,285.043127886056,1248785.135585685,0.04999238115263615,24.98305527701467,1392.965901342206,800,283.9020513324458,1124453.996087469,0.04977674209647811,24.87826307218102,1291.465316553635,0.4999238115263615,0.497767420964781,0.0004,0.0007317225324290793,0.0004060023391542827,-0.003592993416972945,-0.1113395281827465,-9.00399754755199e-11,4.911271389573812e-10,4.18367562815547e-10,-7.96194707386455e-15,-2.442490654175344e-15,-1.033895191682177e-14,0,0
333.6,1800,101.4858871422502,1000,285.0428513371493,1248755.438976562,0.04999235092016091,24.98304094208936,1392.940475366635,800,283.9019266104611,1124405.681493101,0.04977517743504445,24.8774813762318,1291.454588224384,0.4999235092016091,0.4977517743504445,0.0004,0.0007316367057950756,0.000405943548569001,-0.003607328342283722,-0.1121212241319682,-3.219611244276166e-10,8.549250196665525e-10,7.8580342233181e-10,-5.356392412947386e-15,-5.828670879282072e-15,-1.110223024625157e-14,0,0
336,1800,101.4713639871918,1000,285.0425781021943,1248726.096685315,0.04999232098694272,24.98302674742243,1392.915354477586,800,283.9018034058136,1124357.529015445,0.04977361290999151,24.87669974475148,1291.443990490394,0.4999232098694272,0.4977361290999151,0.0004,0.0007315519239231543,0.0004058854559487672,-0.003621523009218919,-0.1129028556122869,-1.618900569155812e-10,8.62200977280736e-10,7.166818249970675e-10,-8.290677172562155e-15,-2.164934898019055e-15,-1.040834085586084e-14,0,0
338.4,1800,101.4570133603752,1000,285.0423081418338,1248697.104503511,0.04999229134942618,24.98301269134803,1392.890535042248,800,283.9016816991233,1124309.536579382,0.0497720485195737,24.87591817691499,1291.433521681873,0.4999229134942618,0.497720485195737,0.0004,0.0007314681734549831,0.0004058280534415007,-0.003635579083617557,-0.1136844234487775,-1.600710675120354e-10,8.840288501232862e-10,9.749783203005791e-10,-3.883612181843077e-15,-7.494005416219807e-16,-4.565792188770956e-15,0,0
340.8,1800,101.442833316567,1000,285.0420414171639,1248668.458270916,0.04999226200409655,24.98299877221938,1392.866013469763,800,283.9015614712912,1124261.702139751,0.04977048426207049,24.87513667190917,1291.423180153196,0.4999226200409655,0.4977048426207049,0.0004,0.0007313854412255714,0.0004057713332662679,-0.003649498212269009,-0.1144659284545995,-2.037268131971359e-10,7.203198038041592e-10,2.983142621815205e-10,-5.166006511458932e-15,4.579669976578771e-16,-4.649058915617843e-15,0,0
343.2,1800,101.4288219236253,1000,285.0417778897136,1248640.153873832,0.04999223294747851,24.98298498840812,1392.841786209563,800,283.9014427035326,1124214.023685282,0.04976892013578996,24.87435522893432,1291.412964285938,0.4999223294747851,0.4976892013578996,0.0004,0.0007313037142875,0.000405715287694501,-0.003663282023524062,-0.1152473714294509,-2.419255906715989e-10,8.276401786133647e-10,8.330971468240023e-10,-5.140419340188274e-15,-9.159339953157541e-16,-5.953570969552402e-15,0,0
345.6,1800,101.4149772646397,1000,285.0415175214494,1248612.187245208,0.04999220417613612,24.98297133830437,1392.817849751613,800,283.9013253773567,1124166.499235899,0.04976735613906641,24.87357384720314,1291.402872486973,0.4999220417613612,0.4976735613906641,0.0004,0.0007312229798957832,0.0004056599090585587,-0.003676932127277155,-0.1160287531606272,3.456079866737127e-11,6.584741640836e-10,7.130438461899757e-10,-2.543971977519988e-15,1.415534356397075e-15,-1.068589661201713e-15,0,0
348,1800,101.4012974403618,1000,285.0412602747738,1248584.5543647,0.0499921756866729,24.9829578203167,1392.794200626347,800,283.9012094745362,1124119.126840136,0.04976579227025813,24.8727925259397,1291.392903185985,0.499921756866729,0.4976579227025813,0.0004,0.0007311432254878782,0.000405605189761447,-0.003690450114948618,-0.1168100744240697,4.18367562815547e-11,6.584741640836e-10,9.531504474580288e-10,-8.367438686374129e-15,-1.65145674912992e-15,-9.936496070395151e-15,0,0
350.4,1800,101.3877805651066,1000,285.0410061125132,1248557.251257331,0.04999214747573078,24.98294443287167,1392.770835403566,800,283.901094977144,1124071.904578346,0.04976422852775025,24.87201126438071,1291.38305483846,0.4999214747573078,0.4976422852775025,0.0004,0.000731064438707679,0.0004055511222604264,-0.003703837559978496,-0.1175913359830574,-1.546140993013978e-10,7.47604644857347e-10,6.148184183984995e-10,-8.448537008876045e-15,1.249000902703301e-16,-8.229528170033973e-15,0,0
352.8,1800,101.3744247711975,1000,285.0407549979238,1248530.273993988,0.04999211953999041,24.98293117441397,1392.747750692903,800,283.9009818675054,1124024.830558102,0.04976266490995072,24.8712300617737,1291.373325921705,0.499921195399904,0.4976266490995072,0.0004,0.0007309866073736412,0.0004054976990847899,-0.003717096017673782,-0.1183725385900729,-2.619344741106033e-10,8.803908713161945e-10,4.074536263942719e-10,-8.195267381383431e-15,-4.635181127810029e-15,-1.273980920757367e-14,0,0
355.2,1800,101.3612282076615,1000,285.0405068946829,1248503.618690724,0.04999209187617067,24.98291804340619,1392.724943143054,800,283.9008701282046,1123977.902914786,0.04976110141529094,24.87044891737725,1291.363714935392,0.4999209187617066,0.4976110141529093,0.0004,0.0007309097194831393,0.000405444912830646,-0.003730227025457111,-0.119153682986525,2.419255906715989e-10,5.729816621169448e-10,6.002665031701326e-10,-5.462210544981971e-15,-4.718447854656915e-15,-1.011690731189674e-14,0,0
357.6,1800,101.3481890383107,1000,285.0402617668825,1248477.281507901,0.0499920644810278,24.98290503832843,1392.702409441212,800,283.9007597421008,1123931.119813109,0.04975953804222691,24.86966783046158,1291.354220402901,0.499920644810278,0.4975953804222691,0.0004,0.0007308337632232087,0.0004053927561532427,-0.003743232103222027,-0.1199347699021871,2.237356966361403e-10,5.729816621169448e-10,8.149072527885437e-10,-6.25064236481343e-15,-7.771561172376096e-15,-1.394717674685353e-14,0,0
360,1800,101.3353054459465,1000,285.0400195790331,1248451.258650604,0.04999203735135593,24.9828921576785,1392.680146313317,800,283.9006506922824,1123884.479442429,0.04975797478923545,24.86888680030675,1291.344840867371,0.4999203735135593,0.4975797478923545,0.0004,0.0007307587269389642,0.0004053412217837858,-0.003756112753151797,-0.1207158000570168,2.255546860396862e-10,5.347828846424818e-10,7.785274647176266e-10,-7.367804283342494e-15,-2.400857290751901e-15,-9.658940314238862e-15,0,0
362.4,1800,101.3225756294564,1000,285.0397802960536,1248425.546367642,0.04999201048398613,24.98287939997153,1392.658150523184,800,283.90054296209,1123837.980019146,0.04975641165481604,24.86810582620352,1291.335574893727,0.4999201048398613,0.4975641165481604,0.0004,0.0007306845991498175,0.0004052903025178257,-0.003768870460120866,-0.1214967741602493,1.091393642127514e-11,5.184119800105691e-10,7.821654435247183e-10,-3.421308375495258e-15,-1.582067810090848e-15,-4.940492459581947e-15,0,0
364.8,1800,101.309997803291,1000,285.0395438832667,1248400.140951027,0.04999198387578594,24.98286676373973,1392.636418872136,800,283.9004365351192,1123791.61978697,0.04975484863749111,24.86732490745352,1291.326421068845,0.4999198387578594,0.4975484863749111,0.0004,0.0007306113685507589,0.0004052399912131641,-0.003781506691918679,-0.1222776929102523,-5.275069270282984e-11,7.239577826112509e-10,9.276845958083868e-10,-2.276824562219559e-15,-3.469446951953614e-15,-5.689893001203927e-15,0,0
367.2,1800,101.2975702007618,1000,285.0393103064011,1248375.038736134,0.04999195752365955,24.98285424753249,1392.614948198991,800,283.900331395181,1123745.397012652,0.04975328573580255,24.86654404336754,1291.31737799823,0.4999195752365955,0.4975328573580254,0.0004,0.000730539023985837,0.0004051902808030473,-0.003794022899160865,-0.1230585569962273,1.982698449864984e-10,5.184119800105691e-10,9.677023626863956e-10,-2.292870754372345e-15,-3.747002708109903e-16,-2.609024107869118e-15,0,0
369.6,1800,101.2852910720972,1000,285.0390795315824,1248350.236100885,0.04999193142454719,24.98284184991602,1392.593735379487,800,283.9002275263184,1123699.309987936,0.04975172294831323,24.86576323326631,1291.30844430739,0.4999193142454718,0.4975172294831323,0.0004,0.0007304675544591172,0.0004051411642883886,-0.003806420515623188,-0.1238393670974567,2.473825588822365e-10,6.220943760126829e-10,1.120497472584248e-09,-2.827165584973201e-15,1.929012505286209e-15,-8.604228440844963e-16,0,0
372,1800,101.2731586848979,1000,285.0388515253323,1248325.729465442,0.04999190557542468,24.98282956947328,1392.57277732594,800,283.900124912797,1123653.357028302,0.04975016027360601,24.86498247647998,1291.299618641042,0.4999190557542467,0.49750160273606,0.0004,0.0007303969491283369,0.0004050926347395916,-0.003818700958365895,-0.1246201238837941,-9.640643838793039e-11,3.983586793765426e-10,3.237801138311625e-10,-5.930152202626715e-15,-7.938094626069869e-15,-1.38222766565832e-14,0,0
374.4,1800,101.2611713245078,1000,285.0386262545626,1248301.515291797,0.04999187997330332,24.98281740480376,1392.552070986903,800,283.900023539097,1123607.536472329,0.04974859771028316,24.8642017723479,1291.290899662395,0.4999187997330332,0.4974859771028315,0.0004,0.0007303271972991588,0.0004050446852980312,-0.003830865627882929,-0.12540082801587,-2.546585164964199e-11,5.948095349594951e-10,3.601599019020796e-10,-3.929148673087468e-15,-1.137978600240785e-15,-5.023759186428833e-15,0,0
376.8,1800,101.2493272936854,1000,285.0384036865742,1248277.590083512,0.0499918546152294,24.98280535452342,1392.531613346956,800,283.8999233899141,1123561.84668171,0.04974703525696636,24.86342112021859,1291.282286053271,0.499918546152294,0.4974703525696636,0.0004,0.0007302582884261664,0.0004049973091747415,-0.003842915908229827,-0.1261814801451813,2.728484105318785e-10,5.329638952389359e-10,1.065927790477872e-09,-4.404029224636119e-15,-2.05391259555654e-15,-6.38378239159465e-15,0,0
379.2,1800,101.2376249133376,1000,285.0381837890503,1248253.950385049,0.04999182949828394,24.98279341726439,1392.511401426069,800,283.899824450144,1123516.286039496,0.04974547291229531,24.86264051944907,1291.273776512732,0.4999182949828394,0.4974547291229531,0.0004,0.0007301902121018538,0.0004049504996533505,-0.003854853167261751,-0.1269620809147014,1.527951098978519e-10,6.348273018375039e-10,8.11269273981452e-10,-4.662936703425657e-15,-3.136380044566067e-15,-7.743805596760467e-15,0,0
381.6,1800,101.2260625224571,1000,285.0379665300537,1248230.5927815,0.04999180461958212,24.98278159167489,1392.49143227937,800,283.8997267048803,1123470.852950039,0.04974391067492758,24.86185996940483,1291.265369756913,0.4999180461958211,0.4974391067492758,0.0004,0.0007301229580553008,0.0004049042500898286,-0.003866678756757835,-0.1277426309589451,3.365130396559834e-10,5.311449058353901e-10,8.985807653516531e-10,-6.879913305724017e-15,-5.773159728050814e-15,-1.25732757538799e-14,0,0
384,1800,101.2146384782541,1000,285.0377518780246,1248207.51389819,0.04999177997627324,24.98276987641908,1392.471702996918,800,283.89963013941,1123425.545838424,0.04974234854353828,24.86107946945959,1291.257064518664,0.4999177997627324,0.4974234854353827,0.0004,0.0007300565161493123,0.0004048585539130163,-0.003878394012563291,-0.1285231309041777,2.637534635141492e-10,7.275957614183426e-10,1.251464709639549e-09,-4.660334618211692e-15,-5.023759186428833e-15,-9.603429163007604e-15,0,0
386.4,1800,101.203351156239,1000,285.0375398017732,1248184.710400253,0.04999175556554025,24.98275827017687,1392.452210703131,800,283.8995347392067,1123380.363149764,0.04974078651681922,24.86029901899506,1291.248859546892,0.4999175556554024,0.4974078651681922,0.0004,0.000729990876375139,0.0004048134046249561,-0.003890000254777704,-0.1293035813687098,6.912159733474255e-11,5.384208634495735e-10,6.366462912410498e-10,-3.214876281854018e-15,-4.385380947269368e-15,-7.521760991835436e-15,0,0
388.8,1800,101.1921989443779,1000,285.0373302704736,1248162.178991472,0.04999173138459873,24.98274677164345,1392.432952556004,800,283.8994404899889,1123335.303355332,0.04973922459348434,24.85951861740331,1291.240753611627,0.4999173138459873,0.4973922459348434,0.0004,0.0007299260288930126,0.0004047687957775115,-0.00390149878819912,-0.130083982960457,1.800799509510398e-10,3.637978807091713e-10,3.383320290595293e-10,-3.163268258443708e-15,-5.412337245047638e-15,-8.493206138382448e-15,0,0
391.2,1800,101.1811802364905,1000,285.037123253648,1248139.916413063,0.04999170743069581,24.98273537952883,1392.413925745796,800,283.8993473777813,1123290.364959199,0.04973766277227508,24.85873826408947,1291.232745509306,0.4999170743069581,0.4973766277227508,0.0004,0.0007298619640744473,0.000404724720945962,-0.003912890902814326,-0.1308643362742998,-1.127773430198431e-10,5.638867150992155e-10,4.765752237290144e-10,-7.781969513231957e-15,-2.081668171172169e-15,-9.797718192317006e-15,0,0
