time,Q_total,dp_series,eva1.Qb_flow,eva1.T,eva1.U,eva1.level,eva1.m,eva1.p,eva2.Qb_flow,eva2.T,eva2.U,eva2.level,eva2.m,eva2.p,liquidFraction1,liquidFraction2,m_feed,m_out,m_series,massChange2,r_energy1,r_energy2,r_energyTotal,r_mass1,r_mass2,r_massTotal,r_seriesEnergy,r_seriesMass
633.6,1800,100.5418815295575,1000,285.0251166557778,1246843.118288801,0.04999009180991815,24.98196152605216,1391.310796768563,800,283.8939534395402,1119179.403556764,0.04958027872022495,24.78009271566984,1290.768915239006,0.4999009180991815,0.4958027872022495,0.0004,0.000726151321912046,0.0004021675261182299,-0.2095098846939294,4.165485734120011e-10,9.167706593871117e-10,1.578882802277803e-09,-5.619636700426867e-15,1.221245327087672e-15,-4.329869796038111e-15,0,0
636,1800,100.5386656148532,1000,285.0250562682276,1246836.531645789,0.04999008109397033,24.98195633944993,1391.305250491609,800,283.8939263351677,1119141.503759177,0.04957872282000601,24.77931516150587,1290.766584876755,0.4999008109397033,0.4957872282000601,0.0004,0.0007261326790140428,0.000402154662459413,-0.2102874388579004,3.765308065339923e-10,8.658389560878277e-10,1.255102688446641e-09,-4.727121472036799e-16,2.525757381022231e-15,2.109423746787797e-15,0,0
638.4,1800,100.535488313056,1000,285.0249966058772,1246830.022529519,0.04999007044348695,24.98195118353788,1391.299770839537,800,283.8938995565595,1119103.638631621,0.049577166948951,24.77853762112974,1290.764282526481,0.4999007044348695,0.49577166948951,0.0004,0.0007261142602118488,0.0004021419532522241,-0.2110649792340276,6.184563972055912e-11,1.029548002406955e-09,1.342414179816842e-09,-2.418204525511669e-15,3.524958103184872e-15,1.221245327087672e-15,0,0
640.8,1800,100.5323491609126,1000,285.0249376600262,1246823.590009779,0.04999005985768241,24.9819460579478,1391.29435701254,800,283.8938730998027,1119065.807756577,0.04957561110670874,24.77776009437542,1290.762007851627,0.4999005985768241,0.4957561110670873,0.0004,0.0007260960628130178,0.0004021293966436506,-0.2118425059883506,3.292370820418e-10,8.476490620523691e-10,1.196895027533174e-09,9.246076126956382e-16,5.440092820663267e-15,6.439293542825908e-15,0,0
643.2,1800,100.529247699179,1000,285.0248794220488,1246817.233164442,0.04999004933577805,24.98194096231463,1391.289008217761,800,283.893846961018,1119028.010720195,0.04957405529293106,24.77698258107831,1290.759760518582,0.4999004933577805,0.4957405529293106,0.0004,0.0007260780841486557,0.000402116990796716,-0.2126200192854562,4.43833414465189e-10,1.08411768451333e-09,1.542503014206886e-09,-2.826731904104207e-15,4.579669976578771e-15,1.831867990631508e-15,0,0
645.6,1800,100.5261834739733,1000,285.0248218834209,1246810.951082228,0.04999003887700434,24.98193589627765,1391.283723671635,800,283.893821136373,1118990.247113503,0.04957249950727396,24.77620508107579,1290.757540197662,0.4999003887700434,0.4957249950727396,0.0004,0.0007260603215812953,0.0004021047338958933,-0.2133975192879802,4.783942131325603e-10,9.458744898438454e-10,1.437001628801227e-09,3.851086116668512e-16,5.939693181744587e-15,6.356026815979021e-15,0,0
648,1800,100.5231560361101,1000,285.0247650357056,1246804.742861184,0.04999002848059957,24.9819308594798,1391.27850259866,800,283.893795622073,1118952.516531747,0.04957094374939697,24.77542759420688,1290.755346562549,0.4999002848059957,0.4957094374939697,0.0004,0.0007260427725003956,0.0004020926241444403,-0.2141750061568928,2.291926648467779e-10,8.585629984736443e-10,1.102307578548789e-09,-2.530961551450162e-15,5.023759186428833e-15,2.581268532253489e-15,0,0
650.4,1800,100.520164942028,1000,285.0247088705723,1246798.607610594,0.04999001814581166,24.98192585156848,1391.273344233062,800,283.8937704143722,1118914.818575233,0.04956938801896384,24.77465012031263,1290.753179291034,0.4999001814581165,0.4956938801896383,0.0004,0.000726025434328274,0.0004020806597681121,-0.2149524800511422,2.110027708113194e-10,9.822542779147625e-10,1.207808963954449e-09,-9.653736143810931e-16,6.411537967210279e-15,5.551115123125783e-15,0,0
652.8,1800,100.5172097588027,1000,285.0246533798892,1246792.544461205,0.04999000787190646,24.98192087219957,1391.268247827414,800,283.8937455096136,1118877.152853896,0.04956783231564643,24.77387265923791,1290.751038068611,0.4999000787190646,0.4956783231564643,0.0004,0.00072600830454889,0.0004020688390352107,-0.2157299411258613,6.039044819772243e-10,9.495124686509371e-10,1.80443748831749e-09,-2.957703526540456e-15,3.608224830031759e-16,-2.498001805406602e-15,0,0
655.2,1800,100.5142900524545,1000,285.024598555506,1246786.552541684,0.04998999765814822,24.98191592102816,1391.263212632581,800,283.8937209041335,1118839.518976788,0.04956627663911588,24.77309521082726,1290.748922580127,0.4998999765814822,0.4956627663911588,0.0004,0.0007259913806410131,0.0004020571602098179,-0.2165073895365062,5.275069270282984e-10,9.349605534225702e-10,1.473381416872144e-09,-4.645589468665889e-15,4.884981308350689e-15,3.33066907387547e-16,0,0
657.6,1800,100.5114053965829,1000,285.0245443894139,1246780.63099583,0.04998998750381393,24.98191099771532,1391.258237912438,800,283.89369659433,1118801.916559767,0.04956472098904908,24.77231777492791,1290.746832515855,0.4998998750381393,0.4956472098904908,0.0004,0.0007259746601268434,0.0004020456215863314,-0.2172848254358613,4.019966581836343e-10,9.313225746154785e-10,1.575244823470712e-09,-7.207776042683633e-16,3.802513859341161e-15,3.164135620181696e-15,0,0
660,1800,100.508555370624,1000,285.0244908737141,1246774.778979134,0.04998997740819039,24.98190610192671,1391.253322940958,800,283.893672576652,1118764.345223946,0.0495631653651273,24.77154035138918,1290.744767570334,0.4998997740819039,0.4956316536512729,0.0004,0.0007259581405626758,0.0004020342214824959,-0.2180622489745936,2.673914423212409e-10,7.967173587530851e-10,8.476490620523691e-10,-8.083811398051921e-16,7.577272143066693e-15,6.855627177060342e-15,0,0
662.4,1800,100.5057395603392,1000,285.0244380006253,1246768.995659788,0.04998996737057523,24.98190123333307,1391.248467002965,800,283.8936488476,1118726.804596145,0.04956160976703657,24.77076294006265,1290.742727442626,0.4998996737057522,0.4956160976703656,0.0004,0.0007259418195410071,0.0004020229582413567,-0.2188396603011213,2.382876118645072e-10,9.749783203005791e-10,9.895302355289459e-10,-3.243065538338641e-15,6.938893903907228e-15,3.802513859341161e-15,0,0
664.8,1800,100.5029575554311,1000,285.0243857624434,1246763.280214187,0.04998995739027292,24.98189639160835,1391.243669390346,800,283.8936254037121,1118689.294306908,0.04956005419446617,24.7699855408014,1290.740711834914,0.4998995739027292,0.4956005419446617,0.0004,0.0007259256946793157,0.0004020118302217242,-0.219617059562367,3.601599019020796e-10,8.549250196665525e-10,1.222360879182816e-09,-4.076600168545497e-16,6.106226635438361e-15,5.828670879282072e-15,0,0
667.2,1800,100.5002089518157,1000,285.0243341515778,1246757.631830779,0.04998994746659816,24.9818915764313,1391.238929405449,800,283.8936022415743,1118651.813992203,0.04955849864710978,24.76920815346067,1290.738720453633,0.4998994746659816,0.4955849864710978,0.0004,0.0007259097636290625,0.0004020008358072628,-0.2203944469031001,2.564775058999658e-10,8.840288501232862e-10,1.149601303040981e-09,-1.647987302177967e-15,6.467049118441537e-15,4.940492459581947e-15,0,0
669.6,1800,100.4974933479559,1000,285.0242831604878,1246752.04970343,0.04998993759887022,24.98188678748279,1391.234246355198,800,283.8935793577967,1118614.363290426,0.04955694312466332,24.76843077789664,1290.736753007242,0.4998993759887022,0.4955694312466332,0.0004,0.0007258940240579395,0.0004019899733918237,-0.2211718224671273,3.437889972701669e-10,9.713403414934874e-10,1.560692908242345e-09,-5.262283664375644e-15,6.050715484207103e-15,9.436895709313831e-16,0,0
672,1800,100.4948103463678,1000,285.0242327817064,1246746.533033901,0.049989927786415,24.98188202444683,1391.229619553353,800,283.8935567490223,1118576.941843526,0.04955538762682557,24.76765341396693,1290.734809206986,0.4998992778641499,0.4955538762682557,0.0004,0.0007258784736558846,0.0004019792413854711,-0.2219491863968415,3.03771230392158e-10,7.166818249970675e-10,1.029548002406955e-09,-2.602085213965211e-16,3.33066907387547e-15,3.164135620181696e-15,0,0
674.4,1800,100.4921595589321,1000,285.0241830079453,1246741.081042945,0.04998991802857451,24.98187728701495,1391.22504833002,800,283.8935344119743,1118539.549302024,0.04955383215330251,24.76687606153255,1290.732888771088,0.4998991802857451,0.4955383215330251,0.0004,0.0007258631101687024,0.0004019686382357285,-0.2227265388312176,1.491571310907602e-10,1.142325345426798e-09,1.302396412938833e-09,-3.551846317062513e-15,6.911138328291599e-15,3.497202527569243e-15,0,0
676.8,1800,100.4895406009221,1000,285.0241338319781,1246735.692958065,0.04998990832469637,24.98187257488133,1391.220532021071,800,283.8935123434043,1118502.185319471,0.04955227670380274,24.76609872045573,1290.730991420148,0.4998990832469636,0.4955227670380274,0.0004,0.0007258479313611879,0.0004019581624036882,-0.2235038799080442,2.855813363566995e-10,1.073203748092055e-09,1.597072696313262e-09,-3.347148946897249e-15,5.717648576819556e-15,2.498001805406602e-15,0,0
